order_id,date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD50838,2024-07-02,4005,Electric Kettle,Kitchen,HeatWave,CUST3069,New,South,Hyderabad,Karnataka,4,2180,8,116,103,Wallet,Direct,Delivered,No,4.1,Mobile,FEST20,B,Premium segment,No
ORD50839,2024-07-03,3001,Yoga Mat,Health,FlexFit,CUST3033,New,West,Ahmedabad,Gujarat,3,1445,12,113,67,NetBanking,Marketplace,Delivered,Yes,4.5,Desktop,FEST20,D,Discount-driven sales,No
ORD50840,2024-07-03,3003,Smart Scale,Health,HealWell,CUST3006,Repeat,South,Chennai,Karnataka,2,2465,5,87,103,COD,Warehouse,Delivered,No,3.3,Tablet,NEW10,D,Stable demand,No
ORD50841,2024-07-03,4001,Coffee Press,Kitchen,MealMint,CUST3016,New,South,Bangalore,Karnataka,2,1625,15,155,85,UPI,Marketplace,Shipped,No,4.8,Desktop,SAVE15,A,Premium segment,No
ORD50842,2024-07-04,5001,Data Science Notes,Books,EduTrack,CUST3031,New,North,Delhi,Delhi,11,1315,12,249,99,UPI,Warehouse,Delivered,No,3.7,Mobile,FLASH30,D,Premium segment,Yes
ORD50843,2024-07-04,2001,Running Shoes,Fashion,SprintX,CUST3027,New,North,Lucknow,Delhi,3,1400,12,191,103,COD,Marketplace,Delivered,No,4.7,Desktop,Unknown,B,Premium segment,No
ORD50844,2024-07-04,4003,Knife Set,Kitchen,KitchenHub,CUST3047,Repeat,West,Surat,Gujarat,3,1810,8,128,103,Wallet,Direct,Delivered,No,4.8,Tablet,NEW10,A,Discount-driven sales,No
ORD50845,2024-07-04,4001,Coffee Press,Kitchen,MealMint,CUST3013,Repeat,South,Bangalore,Karnataka,3,1625,8,109,103,Card,Direct,Delivered,No,4.7,Desktop,Unknown,B,Discount-driven sales,No
ORD50846,2024-07-04,2003,Sports T-Shirt,Fashion,FitWear,CUST3026,New,South,Bangalore,Karnataka,7,1955,10,220,0,Card,Marketplace,Delivered,No,4.3,Tablet,SAVE15,D,Seasonal demand,No
ORD50847,2024-07-05,1003,Gaming Headset,Electronics,VisionOne,CUST3075,New,West,Ahmedabad,Gujarat,3,2170,15,112,99,Card,Marketplace,Delivered,No,3.8,Mobile,NEW10,D,Stable demand,No
ORD50848,2024-07-05,1004,Smart Watch,Electronics,TechAura,CUST3064,Repeat,South,Kochi,Karnataka,2,2820,15,68,103,Wallet,Direct,Shipped,No,3.2,Mobile,MEGA5,A,Stable demand,No
ORD50849,2024-07-05,5003,Programming Basics,Books,MindPress,CUST3048,Repeat,North,Delhi,Delhi,13,665,12,262,0,NetBanking,Direct,Delivered,No,3.7,Tablet,SAVE15,D,Stable demand,No
ORD50850,2024-07-06,3003,Smart Scale,Health,HealWell,CUST3073,Repeat,West,Ahmedabad,Gujarat,2,2465,0,111,49,UPI,Direct,Delivered,No,4.2,Desktop,NEW10,B,Discount-driven sales,Yes
ORD50851,2024-07-06,3002,Protein Powder,Health,NutriCore,CUST3035,Repeat,North,Delhi,Delhi,5,1260,5,90,0,COD,Marketplace,Delivered,No,3.3,Tablet,FLASH30,B,High repeat orders,No
ORD50852,2024-07-06,4005,Electric Kettle,Kitchen,HeatWave,CUST3063,Repeat,South,Bangalore,Karnataka,5,2180,0,138,103,NetBanking,Marketplace,Processing,No,4.1,Mobile,SAVE15,B,Discount-driven sales,No
ORD50853,2024-07-06,1005,Power Bank,Electronics,ByteCraft,CUST3050,VIP,West,Surat,Gujarat,4,2725,0,208,0,UPI,Warehouse,Delivered,No,3.3,Tablet,MEGA5,A,Seasonal demand,No
ORD50854,2024-07-07,3001,Yoga Mat,Health,FlexFit,CUST3071,VIP,West,Rajkot,Gujarat,4,1445,12,164,85,Card,Direct,Delivered,No,3.7,Tablet,NEW10,A,Seasonal demand,Yes
ORD50855,2024-07-07,3002,Protein Powder,Health,NutriCore,CUST3061,VIP,North,Lucknow,Delhi,5,1260,15,103,103,Wallet,Direct,Shipped,No,3.3,Mobile,Unknown,A,Stable demand,Yes
ORD50856,2024-07-07,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3036,VIP,West,Vadodara,Gujarat,4,1985,0,120,85,Card,Warehouse,Delivered,No,3.7,Mobile,Unknown,D,High repeat orders,No
ORD50857,2024-07-07,3004,Resistance Band,Health,ActiveLife,CUST3018,VIP,East,Kolkata,West Bengal,5,1540,8,226,103,COD,Direct,Delivered,No,3.6,Desktop,SAVE15,C,Stable demand,No
ORD50858,2024-07-07,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3037,New,North,Delhi,Delhi,2,2645,5,81,0,NetBanking,Marketplace,Delivered,No,3.3,Tablet,NEW10,D,Seasonal demand,No
ORD50859,2024-07-08,3005,Massager Gun,Health,ZenPulse,CUST3071,VIP,East,Bhubaneswar,West Bengal,4,1725,0,59,99,Card,Direct,Delivered,No,4.4,Desktop,MEGA5,B,High repeat orders,No
ORD50860,2024-07-08,5005,Exam Guide,Books,ReadSphere,CUST3015,New,West,Vadodara,Gujarat,20,480,8,312,103,Wallet,Direct,Delivered,Yes,4.6,Mobile,Unknown,C,High repeat orders,No
ORD50861,2024-07-08,3004,Resistance Band,Health,ActiveLife,CUST3009,New,East,Guwahati,West Bengal,5,1540,8,204,0,UPI,Direct,Delivered,No,4.4,Tablet,FEST20,B,High repeat orders,Yes
ORD50862,2024-07-09,5005,Exam Guide,Books,ReadSphere,CUST3021,Repeat,South,Hyderabad,Karnataka,17,480,5,308,85,Card,Warehouse,Delivered,No,4.0,Desktop,Unknown,A,Stable demand,Yes
ORD50863,2024-07-09,1004,Smart Watch,Electronics,TechAura,CUST3024,VIP,North,Delhi,Delhi,2,2820,12,64,85,COD,Warehouse,Delivered,Yes,4.2,Tablet,FLASH30,A,Premium segment,No
ORD50864,2024-07-09,2004,Travel Hoodie,Fashion,ModaCrew,CUST3066,New,East,Guwahati,West Bengal,1,2790,10,84,0,Wallet,Marketplace,Delivered,No,3.3,Desktop,MEGA5,C,Premium segment,Yes
ORD50865,2024-07-09,2002,Denim Jacket,Fashion,UrbanBeat,CUST3057,New,South,Kochi,Karnataka,3,1770,15,117,85,NetBanking,Marketplace,Delivered,No,3.8,Tablet,SAVE15,D,Discount-driven sales,No
ORD50866,2024-07-09,3003,Smart Scale,Health,HealWell,CUST3067,VIP,West,Vadodara,Gujarat,2,2465,5,48,85,Wallet,Marketplace,Delivered,No,3.6,Mobile,SAVE15,B,Premium segment,No
ORD50867,2024-07-10,2002,Denim Jacket,Fashion,UrbanBeat,CUST3013,New,West,Surat,Gujarat,3,1770,0,112,67,Wallet,Warehouse,Delivered,Yes,4.6,Mobile,Unknown,B,Discount-driven sales,No
ORD50868,2024-07-10,3002,Protein Powder,Health,NutriCore,CUST3009,VIP,West,Surat,Gujarat,5,1260,10,87,67,Wallet,Marketplace,Delivered,No,4.5,Mobile,Unknown,A,Seasonal demand,No
ORD50869,2024-07-10,3003,Smart Scale,Health,HealWell,CUST3006,New,West,Rajkot,Gujarat,2,2465,0,81,103,NetBanking,Warehouse,Delivered,No,3.9,Tablet,SAVE15,B,Discount-driven sales,No
ORD50870,2024-07-10,1004,Smart Watch,Electronics,TechAura,CUST3011,Repeat,West,Ahmedabad,Gujarat,2,2820,5,74,0,Wallet,Direct,Shipped,Yes,3.5,Tablet,Unknown,B,High repeat orders,No
ORD50871,2024-07-11,5004,Business Strategy,Books,BrightPages,CUST3069,VIP,North,Delhi,Delhi,12,850,5,243,103,COD,Marketplace,Delivered,No,4.6,Tablet,NEW10,D,High repeat orders,No
ORD50872,2024-07-11,5002,Startup Playbook,Books,BookNest,CUST3007,Repeat,West,Rajkot,Gujarat,7,1870,12,190,99,NetBanking,Warehouse,Shipped,No,4.7,Mobile,Unknown,A,Discount-driven sales,No
ORD50873,2024-07-11,4005,Electric Kettle,Kitchen,HeatWave,CUST3020,New,North,Lucknow,Delhi,3,2180,5,132,0,NetBanking,Direct,Shipped,No,4.6,Tablet,Unknown,A,Premium segment,No
ORD50874,2024-07-11,3005,Massager Gun,Health,ZenPulse,CUST3072,Repeat,North,Delhi,Delhi,2,1725,0,53,85,NetBanking,Direct,Processing,No,4.2,Tablet,FLASH30,B,Discount-driven sales,No
ORD50875,2024-07-11,2003,Sports T-Shirt,Fashion,FitWear,CUST3077,VIP,North,Delhi,Delhi,7,1955,0,225,0,Card,Direct,Shipped,No,4.5,Tablet,FLASH30,C,Seasonal demand,Yes
ORD50876,2024-07-11,3004,Resistance Band,Health,ActiveLife,CUST3069,VIP,West,Vadodara,Gujarat,6,1540,0,202,99,NetBanking,Warehouse,Delivered,No,3.8,Mobile,MEGA5,D,Discount-driven sales,No
ORD50877,2024-07-12,4003,Knife Set,Kitchen,KitchenHub,CUST3059,Repeat,East,Kolkata,West Bengal,2,1810,15,82,49,Wallet,Direct,Delivered,No,4.7,Tablet,Unknown,D,Seasonal demand,No
ORD50878,2024-07-12,5005,Exam Guide,Books,ReadSphere,CUST3051,VIP,West,Vadodara,Gujarat,13,480,5,374,67,Card,Direct,Delivered,No,3.3,Desktop,NEW10,C,Discount-driven sales,No
ORD50879,2024-07-12,5002,Startup Playbook,Books,BookNest,CUST3035,VIP,West,Ahmedabad,Gujarat,7,1870,15,158,85,Card,Direct,Delivered,No,3.7,Tablet,Unknown,D,High repeat orders,No
ORD50880,2024-07-12,2001,Running Shoes,Fashion,SprintX,CUST3073,Repeat,North,Jaipur,Delhi,3,1400,8,189,0,NetBanking,Warehouse,Shipped,No,4.9,Tablet,SAVE15,C,Discount-driven sales,Yes
ORD50881,2024-07-13,5002,Startup Playbook,Books,BookNest,CUST3021,VIP,East,Bhubaneswar,West Bengal,7,1870,10,179,99,Card,Marketplace,Processing,No,4.5,Desktop,Unknown,A,Seasonal demand,No
ORD50882,2024-07-13,3001,Yoga Mat,Health,FlexFit,CUST3062,VIP,East,Patna,West Bengal,5,1445,0,151,85,COD,Marketplace,Processing,No,3.2,Desktop,Unknown,C,Premium segment,Yes
ORD50883,2024-07-13,2001,Running Shoes,Fashion,SprintX,CUST3061,New,West,Ahmedabad,Gujarat,3,1400,0,182,99,UPI,Warehouse,Delivered,No,4.2,Desktop,NEW10,A,Premium segment,Yes
ORD50884,2024-07-14,1003,Gaming Headset,Electronics,VisionOne,CUST3079,New,West,Surat,Gujarat,2,2170,10,108,0,NetBanking,Marketplace,Delivered,No,3.4,Desktop,Unknown,C,Stable demand,Yes
ORD50885,2024-07-14,3001,Yoga Mat,Health,FlexFit,CUST3045,New,West,Vadodara,Gujarat,4,1445,5,117,99,NetBanking,Marketplace,Delivered,No,3.4,Tablet,Unknown,A,High repeat orders,No
ORD50886,2024-07-14,2005,Casual Sneakers,Fashion,StreetRoot,CUST3065,VIP,South,Hyderabad,Karnataka,4,1585,15,157,0,Wallet,Marketplace,Delivered,No,4.9,Tablet,Unknown,D,Stable demand,No
ORD50887,2024-07-14,3005,Massager Gun,Health,ZenPulse,CUST3021,New,East,Guwahati,West Bengal,3,1725,12,69,103,NetBanking,Direct,Delivered,No,4.5,Tablet,FLASH30,C,High repeat orders,No
ORD50888,2024-07-14,1004,Smart Watch,Electronics,TechAura,CUST3038,VIP,South,Chennai,Karnataka,2,2820,10,122,103,UPI,Warehouse,Shipped,No,3.8,Mobile,NEW10,A,Stable demand,Yes
ORD50889,2024-07-15,3002,Protein Powder,Health,NutriCore,CUST3026,New,West,Vadodara,Gujarat,6,1260,5,104,99,COD,Marketplace,Delivered,No,4.3,Desktop,FEST20,A,Premium segment,Yes
ORD50890,2024-07-15,5001,Data Science Notes,Books,EduTrack,CUST3028,Repeat,East,Bhubaneswar,West Bengal,13,1315,12,244,67,NetBanking,Direct,Delivered,No,3.7,Desktop,FEST20,A,Seasonal demand,No
ORD50891,2024-07-15,2003,Sports T-Shirt,Fashion,FitWear,CUST3027,New,South,Chennai,Karnataka,7,1955,5,177,49,Wallet,Warehouse,Delivered,No,3.3,Mobile,FEST20,A,Premium segment,No
ORD50892,2024-07-15,4004,Mixer Grinder,Kitchen,CookCraft,CUST3020,New,North,Chandigarh,Delhi,1,1345,0,86,0,Wallet,Marketplace,Delivered,No,4.6,Desktop,SAVE15,D,Seasonal demand,No
ORD50893,2024-07-15,1003,Gaming Headset,Electronics,VisionOne,CUST3034,Repeat,South,Hyderabad,Karnataka,3,2170,15,127,67,Card,Marketplace,Delivered,No,3.3,Mobile,SAVE15,D,Discount-driven sales,No
ORD50894,2024-07-16,5004,Business Strategy,Books,BrightPages,CUST3008,Repeat,East,Kolkata,West Bengal,10,850,5,240,99,Card,Warehouse,Delivered,No,3.6,Tablet,FEST20,A,Premium segment,Yes
ORD50895,2024-07-16,1004,Smart Watch,Electronics,TechAura,CUST3054,Repeat,East,Bhubaneswar,West Bengal,1,2820,5,69,99,Wallet,Warehouse,Delivered,No,4.2,Mobile,FEST20,C,Premium segment,No
ORD50896,2024-07-16,3003,Smart Scale,Health,HealWell,CUST3062,VIP,South,Hyderabad,Karnataka,2,2465,5,101,49,NetBanking,Direct,Delivered,No,3.5,Desktop,FLASH30,B,Stable demand,No
ORD50897,2024-07-16,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3077,VIP,East,Kolkata,West Bengal,4,1985,8,135,85,NetBanking,Warehouse,Delivered,No,3.3,Mobile,Unknown,B,High repeat orders,No
ORD50898,2024-07-17,5004,Business Strategy,Books,BrightPages,CUST3046,Repeat,North,Delhi,Delhi,10,850,5,192,0,UPI,Direct,Delivered,Yes,3.3,Tablet,Unknown,D,High repeat orders,No
ORD50899,2024-07-17,1004,Smart Watch,Electronics,TechAura,CUST3023,New,North,Lucknow,Delhi,2,2820,15,121,49,Wallet,Marketplace,Processing,No,4.9,Mobile,MEGA5,A,Premium segment,No
ORD50900,2024-07-17,2002,Denim Jacket,Fashion,UrbanBeat,CUST3008,Repeat,West,Vadodara,Gujarat,2,1770,12,110,99,Card,Warehouse,Shipped,No,4.9,Mobile,NEW10,B,High repeat orders,Yes
ORD50901,2024-07-17,4001,Coffee Press,Kitchen,MealMint,CUST3061,Repeat,West,Ahmedabad,Gujarat,3,1625,10,125,99,Wallet,Warehouse,Delivered,No,4.8,Tablet,Unknown,D,Stable demand,Yes
ORD50902,2024-07-17,3001,Yoga Mat,Health,FlexFit,CUST3019,VIP,West,Surat,Gujarat,4,1445,0,156,85,Card,Warehouse,Delivered,Yes,4.4,Tablet,Unknown,D,Discount-driven sales,No
ORD50903,2024-07-17,1005,Power Bank,Electronics,ByteCraft,CUST3051,New,West,Ahmedabad,Gujarat,4,2725,0,176,85,Card,Warehouse,Delivered,No,3.3,Mobile,Unknown,D,Seasonal demand,Yes
ORD50904,2024-07-18,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3038,VIP,West,Surat,Gujarat,4,1985,10,166,0,UPI,Warehouse,Delivered,No,3.4,Desktop,NEW10,D,High repeat orders,Yes
ORD50905,2024-07-18,2005,Casual Sneakers,Fashion,StreetRoot,CUST3036,Repeat,South,Chennai,Karnataka,4,1585,0,152,85,Card,Warehouse,Shipped,No,4.5,Desktop,Unknown,D,Stable demand,No
ORD50906,2024-07-18,4004,Mixer Grinder,Kitchen,CookCraft,CUST3074,Repeat,North,Lucknow,Delhi,2,1345,0,65,103,UPI,Warehouse,Delivered,No,3.5,Mobile,Unknown,C,High repeat orders,Yes
ORD50907,2024-07-18,2002,Denim Jacket,Fashion,UrbanBeat,CUST3009,VIP,North,Jaipur,Delhi,3,1770,8,97,103,Card,Warehouse,Delivered,No,3.3,Mobile,Unknown,B,Discount-driven sales,Yes
ORD50908,2024-07-19,2004,Travel Hoodie,Fashion,ModaCrew,CUST3016,New,East,Kolkata,West Bengal,2,2790,0,115,67,COD,Direct,Delivered,No,3.8,Desktop,FEST20,A,Seasonal demand,No
ORD50909,2024-07-19,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3046,Repeat,West,Ahmedabad,Gujarat,6,1985,0,104,0,NetBanking,Direct,Shipped,No,3.9,Desktop,SAVE15,C,Discount-driven sales,No
ORD50910,2024-07-19,2001,Running Shoes,Fashion,SprintX,CUST3032,Repeat,South,Kochi,Karnataka,4,1400,10,148,49,UPI,Warehouse,Shipped,No,4.0,Mobile,NEW10,A,Stable demand,No
ORD50911,2024-07-19,4005,Electric Kettle,Kitchen,HeatWave,CUST3012,Repeat,West,Rajkot,Gujarat,4,2180,0,166,0,NetBanking,Marketplace,Delivered,Yes,3.5,Tablet,NEW10,A,High repeat orders,Yes
ORD50912,2024-07-19,5002,Startup Playbook,Books,BookNest,CUST3013,Repeat,West,Surat,Gujarat,8,1870,10,129,67,UPI,Marketplace,Delivered,No,3.9,Mobile,MEGA5,A,Discount-driven sales,No
ORD50913,2024-07-19,5004,Business Strategy,Books,BrightPages,CUST3062,Repeat,South,Hyderabad,Karnataka,9,850,0,239,103,Card,Marketplace,Delivered,No,3.2,Tablet,Unknown,B,Premium segment,No
ORD50914,2024-07-20,3005,Massager Gun,Health,ZenPulse,CUST3025,VIP,West,Vadodara,Gujarat,3,1725,5,56,0,NetBanking,Warehouse,Shipped,No,4.0,Desktop,Unknown,D,Discount-driven sales,No
ORD50915,2024-07-20,3004,Resistance Band,Health,ActiveLife,CUST3004,New,North,Jaipur,Delhi,4,1540,0,226,85,COD,Marketplace,Delivered,Yes,4.9,Tablet,NEW10,A,Stable demand,Yes
ORD50916,2024-07-20,5003,Programming Basics,Books,MindPress,CUST3033,VIP,South,Bangalore,Karnataka,15,665,15,227,0,Card,Direct,Delivered,No,4.7,Tablet,FLASH30,A,Premium segment,Yes
ORD50917,2024-07-20,4005,Electric Kettle,Kitchen,HeatWave,CUST3077,VIP,North,Delhi,Delhi,5,2180,0,117,49,UPI,Direct,Delivered,No,4.7,Desktop,Unknown,B,Stable demand,Yes
ORD50918,2024-07-20,2004,Travel Hoodie,Fashion,ModaCrew,CUST3052,Repeat,East,Guwahati,West Bengal,2,2790,0,100,103,UPI,Warehouse,Delivered,No,3.3,Desktop,FLASH30,B,Seasonal demand,No
ORD50919,2024-07-21,3004,Resistance Band,Health,ActiveLife,CUST3033,New,West,Rajkot,Gujarat,7,1540,8,164,85,NetBanking,Direct,Delivered,No,3.3,Desktop,FEST20,A,Stable demand,No
ORD50920,2024-07-21,2001,Running Shoes,Fashion,SprintX,CUST3030,Repeat,South,Bangalore,Karnataka,4,1400,0,195,99,Wallet,Direct,Delivered,No,5.0,Tablet,Unknown,B,Stable demand,Yes
ORD50921,2024-07-21,2002,Denim Jacket,Fashion,UrbanBeat,CUST3051,Repeat,South,Bangalore,Karnataka,3,1770,0,100,99,COD,Direct,Delivered,No,4.0,Desktop,MEGA5,D,High repeat orders,No
ORD50922,2024-07-21,5004,Business Strategy,Books,BrightPages,CUST3053,Repeat,West,Vadodara,Gujarat,12,850,5,247,0,COD,Marketplace,Delivered,No,3.5,Mobile,Unknown,A,Premium segment,No
ORD50923,2024-07-21,5003,Programming Basics,Books,MindPress,CUST3054,VIP,East,Patna,West Bengal,11,665,0,258,0,Wallet,Warehouse,Delivered,No,4.2,Tablet,Unknown,A,Premium segment,Yes
ORD50924,2024-07-22,2003,Sports T-Shirt,Fashion,FitWear,CUST3070,VIP,South,Kochi,Karnataka,8,1955,12,179,0,Card,Warehouse,Delivered,No,4.7,Tablet,MEGA5,C,Discount-driven sales,No
ORD50925,2024-07-22,5003,Programming Basics,Books,MindPress,CUST3005,VIP,East,Bhubaneswar,West Bengal,16,665,15,259,85,NetBanking,Direct,Delivered,No,3.9,Tablet,MEGA5,C,High repeat orders,No
ORD50926,2024-07-22,1004,Smart Watch,Electronics,TechAura,CUST3071,Repeat,West,Rajkot,Gujarat,2,2820,8,59,0,UPI,Marketplace,Delivered,No,3.8,Mobile,Unknown,C,High repeat orders,No
ORD50927,2024-07-22,2004,Travel Hoodie,Fashion,ModaCrew,CUST3017,Repeat,East,Bhubaneswar,West Bengal,1,2790,5,68,49,NetBanking,Marketplace,Delivered,No,4.1,Tablet,SAVE15,D,Stable demand,No
ORD50928,2024-07-22,1003,Gaming Headset,Electronics,VisionOne,CUST3076,VIP,North,Delhi,Delhi,2,2170,8,117,0,Card,Warehouse,Delivered,Yes,3.6,Tablet,Unknown,A,Premium segment,Yes
ORD50929,2024-07-23,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3038,Repeat,West,Surat,Gujarat,5,1985,12,156,49,Card,Marketplace,Delivered,Yes,3.8,Mobile,MEGA5,C,Premium segment,Yes
ORD50930,2024-07-23,2004,Travel Hoodie,Fashion,ModaCrew,CUST3008,VIP,West,Rajkot,Gujarat,2,2790,12,120,103,Card,Direct,Delivered,No,4.6,Tablet,NEW10,A,Discount-driven sales,No
ORD50931,2024-07-23,3001,Yoga Mat,Health,FlexFit,CUST3066,New,West,Rajkot,Gujarat,4,1445,0,136,49,Card,Marketplace,Delivered,No,4.3,Desktop,Unknown,B,High repeat orders,No
ORD50932,2024-07-23,4003,Knife Set,Kitchen,KitchenHub,CUST3043,VIP,East,Patna,West Bengal,3,1810,15,85,49,COD,Marketplace,Shipped,Yes,3.4,Mobile,FEST20,A,Discount-driven sales,No
ORD50933,2024-07-24,5003,Programming Basics,Books,MindPress,CUST3068,VIP,East,Kolkata,West Bengal,11,665,15,266,0,NetBanking,Warehouse,Delivered,No,5.0,Tablet,FEST20,A,High repeat orders,No
ORD50934,2024-07-24,3003,Smart Scale,Health,HealWell,CUST3076,VIP,East,Kolkata,West Bengal,2,2465,0,54,67,Wallet,Marketplace,Shipped,No,4.9,Desktop,FEST20,A,Premium segment,No
ORD50935,2024-07-24,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3006,Repeat,East,Guwahati,West Bengal,6,1985,8,171,103,NetBanking,Marketplace,Delivered,No,4.9,Desktop,Unknown,C,Discount-driven sales,No
ORD50936,2024-07-24,3002,Protein Powder,Health,NutriCore,CUST3024,VIP,East,Patna,West Bengal,4,1260,0,106,85,Wallet,Warehouse,Delivered,No,4.6,Desktop,Unknown,D,Seasonal demand,No
ORD50937,2024-07-25,5005,Exam Guide,Books,ReadSphere,CUST3001,VIP,South,Hyderabad,Karnataka,15,480,0,334,67,NetBanking,Warehouse,Shipped,Yes,3.5,Mobile,Unknown,D,Discount-driven sales,No
ORD50938,2024-07-25,3004,Resistance Band,Health,ActiveLife,CUST3013,New,South,Bangalore,Karnataka,5,1540,12,214,0,Card,Marketplace,Delivered,Yes,3.9,Tablet,FLASH30,D,Stable demand,Yes
ORD50939,2024-07-25,3001,Yoga Mat,Health,FlexFit,CUST3063,VIP,East,Guwahati,West Bengal,5,1445,0,156,0,Card,Warehouse,Shipped,No,4.3,Desktop,Unknown,A,Premium segment,No
ORD50940,2024-07-25,5003,Programming Basics,Books,MindPress,CUST3018,VIP,South,Chennai,Karnataka,18,665,12,306,103,UPI,Warehouse,Delivered,No,3.6,Desktop,Unknown,B,Discount-driven sales,Yes
ORD50941,2024-07-26,5005,Exam Guide,Books,ReadSphere,CUST3015,VIP,South,Chennai,Karnataka,21,480,5,338,49,Wallet,Direct,Delivered,No,4.8,Desktop,FLASH30,A,Stable demand,No
ORD50942,2024-07-26,4003,Knife Set,Kitchen,KitchenHub,CUST3018,New,South,Hyderabad,Karnataka,3,1810,8,133,99,UPI,Warehouse,Delivered,No,4.9,Desktop,FLASH30,D,High repeat orders,No
ORD50943,2024-07-26,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3037,VIP,East,Bhubaneswar,West Bengal,6,1985,15,133,67,Card,Marketplace,Delivered,No,4.7,Tablet,Unknown,B,Stable demand,No
ORD50944,2024-07-26,3005,Massager Gun,Health,ZenPulse,CUST3005,Repeat,West,Ahmedabad,Gujarat,3,1725,0,86,99,COD,Direct,Delivered,Yes,4.3,Mobile,Unknown,B,Premium segment,No
ORD50945,2024-07-26,5004,Business Strategy,Books,BrightPages,CUST3008,VIP,West,Ahmedabad,Gujarat,8,850,5,179,49,NetBanking,Marketplace,Delivered,No,4.8,Desktop,Unknown,B,Premium segment,Yes
ORD50946,2024-07-26,3002,Protein Powder,Health,NutriCore,CUST3026,VIP,South,Kochi,Karnataka,6,1260,10,58,49,COD,Direct,Delivered,No,3.6,Tablet,SAVE15,A,Premium segment,Yes
ORD50947,2024-07-27,1005,Power Bank,Electronics,ByteCraft,CUST3019,VIP,East,Guwahati,West Bengal,7,2725,8,216,103,Wallet,Warehouse,Delivered,No,4.1,Tablet,FEST20,D,Stable demand,Yes
ORD50948,2024-07-27,4003,Knife Set,Kitchen,KitchenHub,CUST3076,VIP,East,Bhubaneswar,West Bengal,3,1810,5,81,49,NetBanking,Direct,Delivered,No,4.8,Tablet,MEGA5,D,Seasonal demand,No
ORD50949,2024-07-27,3005,Massager Gun,Health,ZenPulse,CUST3020,VIP,West,Rajkot,Gujarat,2,1725,0,39,0,Card,Warehouse,Delivered,No,3.3,Tablet,MEGA5,B,Seasonal demand,Yes
ORD50950,2024-07-28,1001,Wireless Mouse,Electronics,Voltix,CUST3048,New,West,Rajkot,Gujarat,3,1800,0,203,0,UPI,Warehouse,Delivered,No,4.4,Tablet,Unknown,D,Stable demand,Yes
ORD50951,2024-07-28,2001,Running Shoes,Fashion,SprintX,CUST3007,VIP,South,Kochi,Karnataka,3,1400,8,135,0,Card,Direct,Delivered,No,3.6,Mobile,NEW10,D,Premium segment,No
ORD50952,2024-07-28,2003,Sports T-Shirt,Fashion,FitWear,CUST3040,VIP,South,Hyderabad,Karnataka,7,1955,5,221,0,UPI,Warehouse,Delivered,No,5.0,Desktop,Unknown,B,Stable demand,No
ORD50953,2024-07-29,3001,Yoga Mat,Health,FlexFit,CUST3049,Repeat,West,Rajkot,Gujarat,4,1445,10,153,0,COD,Warehouse,Delivered,No,3.9,Desktop,FLASH30,A,Stable demand,No
ORD50954,2024-07-29,5004,Business Strategy,Books,BrightPages,CUST3012,Repeat,West,Rajkot,Gujarat,12,850,5,235,49,Wallet,Direct,Delivered,No,3.3,Tablet,NEW10,C,High repeat orders,No
ORD50955,2024-07-29,4004,Mixer Grinder,Kitchen,CookCraft,CUST3072,VIP,North,Chandigarh,Delhi,2,1345,5,117,49,Wallet,Marketplace,Delivered,No,4.6,Tablet,MEGA5,D,High repeat orders,No
ORD50956,2024-07-29,3003,Smart Scale,Health,HealWell,CUST3047,VIP,East,Kolkata,West Bengal,2,2465,0,94,67,NetBanking,Warehouse,Delivered,No,4.2,Desktop,NEW10,B,Seasonal demand,Yes
ORD50957,2024-07-29,3005,Massager Gun,Health,ZenPulse,CUST3071,New,South,Kochi,Karnataka,2,1725,12,100,99,NetBanking,Warehouse,Delivered,Yes,4.7,Tablet,Unknown,B,Stable demand,No
ORD50958,2024-07-30,3001,Yoga Mat,Health,FlexFit,CUST3077,New,North,Chandigarh,Delhi,4,1445,0,139,99,UPI,Warehouse,Delivered,No,4.4,Mobile,FLASH30,A,High repeat orders,No
ORD50959,2024-07-30,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3077,Repeat,South,Chennai,Karnataka,2,2645,5,78,67,COD,Direct,Delivered,No,4.7,Desktop,Unknown,C,Seasonal demand,Yes
ORD50960,2024-07-30,1004,Smart Watch,Electronics,TechAura,CUST3064,New,East,Kolkata,West Bengal,2,2820,8,96,49,UPI,Direct,Delivered,No,3.9,Mobile,NEW10,A,Stable demand,No
ORD50961,2024-07-30,3005,Massager Gun,Health,ZenPulse,CUST3027,New,South,Bangalore,Karnataka,2,1725,10,96,67,COD,Marketplace,Processing,No,4.9,Tablet,Unknown,C,Stable demand,Yes
