order_id,order_date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag
ORD87027,2025-04-11,1027,Storage Basket,Home,ClayCraft,CUST4334,New,West,Ahmedabad,Gujarat,4,1635,20,126,44,COD,Warehouse,Shipped,No,3.9,Mobile,SAVE15,C,Seasonal demand,No
ORD87028,2025-04-11,1028,Table Runner,Home,HomeGlow,CUST4343,Repeat,West,Surat,Gujarat,6,1820,5,107,59,NetBanking,Marketplace,Processing,No,4.1,Desktop,FEST20,D,Premium segment,No
ORD87029,2025-04-11,1029,Scented Candle,Home,NordLeaf,CUST4352,VIP,West,Vadodara,Gujarat,4,2005,8,101,74,UPI,Warehouse,Delivered,No,4.3,Tablet,MEGA5,A,Fast moving item,No
ORD87030,2025-04-11,1030,Bedside Lamp,Home,AuraLite,CUST4361,New,West,Rajkot,Gujarat,6,2190,10,126,89,Card,Marketplace,Delivered,No,4.6,Mobile,,B,Stable demand,No
ORD87031,2025-04-11,1031,Running Shoes,Fashion,SprintX,CUST4370,Repeat,West,Mumbai,Maharashtra,1,1400,5,51,29,COD,Warehouse,Shipped,No,3.8,Desktop,NEW10,C,Seasonal demand,No
ORD87032,2025-04-11,1032,Casual Sneakers,Fashion,ModaCrew,CUST4379,VIP,West,Pune,Maharashtra,3,1585,8,77,44,NetBanking,Marketplace,Processing,No,4.0,Tablet,SAVE15,D,Premium segment,No
ORD87033,2025-04-11,1033,Denim Jacket,Fashion,UrbanBeat,CUST4388,New,West,Nagpur,Maharashtra,5,1770,10,71,59,UPI,Warehouse,Delivered,No,4.2,Mobile,FEST20,A,Fast moving item,No
ORD87034,2025-04-11,1034,Sports T-Shirt,Fashion,FitWear,CUST4397,Repeat,North,Delhi,Delhi,7,1955,12,97,74,Card,Marketplace,Delivered,No,4.5,Desktop,MEGA5,B,Stable demand,No
ORD87035,2025-04-11,1035,Leather Wallet,Fashion,StreetRoot,CUST4406,VIP,North,Jaipur,Rajasthan,5,2140,15,122,89,COD,Warehouse,Shipped,No,4.7,Tablet,,C,Seasonal demand,No
ORD87036,2025-04-11,1036,Sunglasses,Fashion,SprintX,CUST4415,New,North,Lucknow,Uttar Pradesh,2,2250,18,59,29,NetBanking,Marketplace,Processing,No,4.4,Mobile,NEW10,D,Premium segment,No
ORD87037,2025-04-11,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4424,Repeat,South,Bengaluru,Karnataka,4,2435,20,53,44,UPI,Warehouse,Delivered,No,3.9,Desktop,SAVE15,A,Fast moving item,No
ORD87038,2025-04-11,1038,Cap,Fashion,UrbanBeat,CUST4433,VIP,South,Hyderabad,Telangana,6,2620,5,79,59,Card,Marketplace,Delivered,No,4.1,Tablet,FEST20,B,Stable demand,No
ORD87039,2025-04-11,1039,Travel Hoodie,Fashion,FitWear,CUST4442,New,South,Chennai,Tamil Nadu,4,2805,8,105,74,COD,Warehouse,Shipped,No,4.3,Mobile,MEGA5,C,Seasonal demand,No
ORD87040,2025-04-11,1040,Gym Bag,Fashion,StreetRoot,CUST4451,Repeat,East,Kolkata,West Bengal,6,2990,10,130,89,NetBanking,Marketplace,Processing,No,4.6,Desktop,,D,Premium segment,No
ORD87041,2025-04-11,1041,Protein Powder,Health,NutriCore,CUST4460,VIP,West,Ahmedabad,Gujarat,1,1200,5,35,29,UPI,Warehouse,Delivered,No,3.8,Tablet,NEW10,A,Fast moving item,No
ORD87042,2025-04-11,1042,Yoga Mat,Health,FlexFit,CUST4469,New,West,Surat,Gujarat,3,1385,8,61,44,Card,Marketplace,Delivered,No,4.0,Mobile,SAVE15,B,Stable demand,No
ORD87043,2025-04-11,1043,Resistance Band,Health,HealWell,CUST4478,Repeat,West,Vadodara,Gujarat,5,1570,10,87,59,COD,Warehouse,Shipped,No,4.2,Desktop,FEST20,C,Seasonal demand,No
ORD87044,2025-04-11,1044,Massager Gun,Health,ZenPulse,CUST4487,VIP,West,Rajkot,Gujarat,7,1755,12,113,74,NetBanking,Marketplace,Processing,No,4.5,Tablet,MEGA5,D,Premium segment,No
ORD87045,2025-04-11,1045,Vitamin Gummies,Health,ActiveLife,CUST4496,New,West,Mumbai,Maharashtra,5,1940,15,106,89,UPI,Warehouse,Delivered,No,4.7,Mobile,,A,Fast moving item,No
ORD87046,2025-04-11,1046,Foam Roller,Health,NutriCore,CUST4005,Repeat,West,Pune,Maharashtra,2,2050,18,43,29,Card,Marketplace,Delivered,No,4.4,Desktop,NEW10,B,Stable demand,No
ORD87047,2025-04-11,1047,Jump Rope,Health,FlexFit,CUST4014,VIP,West,Nagpur,Maharashtra,4,2235,20,69,44,COD,Warehouse,Shipped,No,3.9,Tablet,SAVE15,C,Seasonal demand,No
ORD87048,2025-04-11,1048,Smart Scale,Health,HealWell,CUST4023,New,North,Delhi,Delhi,6,2420,5,95,59,NetBanking,Marketplace,Processing,No,4.1,Mobile,FEST20,D,Premium segment,No
ORD87049,2025-04-11,1049,Herbal Tea Pack,Health,ZenPulse,CUST4032,Repeat,North,Jaipur,Rajasthan,4,2605,8,89,74,UPI,Warehouse,Delivered,No,4.3,Desktop,MEGA5,A,Fast moving item,No
ORD87050,2025-04-11,1050,Posture Corrector,Health,ActiveLife,CUST4041,VIP,North,Lucknow,Uttar Pradesh,6,2790,10,114,89,Card,Marketplace,Delivered,No,4.6,Tablet,,B,Stable demand,No
ORD87051,2025-04-11,1051,Office Chair,Office,DeskMate,CUST4050,New,South,Bengaluru,Karnataka,1,900,5,39,29,COD,Warehouse,Shipped,No,3.8,Mobile,NEW10,C,Seasonal demand,No
ORD87052,2025-04-11,1052,Notebook Set,Office,WorkGrid,CUST4059,Repeat,South,Hyderabad,Telangana,3,1085,8,77,44,NetBanking,Marketplace,Processing,No,4.0,Desktop,SAVE15,D,Premium segment,No
ORD87053,2025-04-11,1053,Planner,Office,NoteHive,CUST4068,VIP,South,Chennai,Tamil Nadu,5,1270,10,71,59,UPI,Warehouse,Delivered,No,4.2,Tablet,FEST20,A,Fast moving item,No
ORD87054,2025-04-11,1054,Marker Pack,Office,PrimeOffice,CUST4077,New,East,Kolkata,West Bengal,7,1455,12,97,74,Card,Marketplace,Delivered,No,4.5,Mobile,MEGA5,B,Stable demand,No
ORD87055,2025-04-11,1055,Printer Ink,Office,TaskFlow,CUST4086,Repeat,West,Ahmedabad,Gujarat,5,1640,15,122,89,COD,Warehouse,Shipped,No,4.7,Desktop,,C,Seasonal demand,No
ORD87056,2025-04-11,1056,Standing Desk Converter,Office,DeskMate,CUST4095,VIP,West,Surat,Gujarat,2,1750,18,59,29,NetBanking,Marketplace,Processing,Yes,4.4,Tablet,NEW10,D,Premium segment,No
ORD87057,2025-04-11,1057,Whiteboard,Office,WorkGrid,CUST4104,New,West,Vadodara,Gujarat,4,1935,20,53,44,UPI,Warehouse,Delivered,No,3.9,Mobile,SAVE15,A,Fast moving item,No
ORD87058,2025-04-11,1058,Pen Drive,Office,NoteHive,CUST4113,Repeat,West,Rajkot,Gujarat,6,2120,5,79,59,Card,Marketplace,Delivered,No,4.1,Desktop,FEST20,B,Stable demand,No
ORD87059,2025-04-11,1059,Document Folder,Office,PrimeOffice,CUST4122,VIP,West,Mumbai,Maharashtra,4,2305,8,105,74,COD,Warehouse,Shipped,No,4.3,Tablet,MEGA5,C,Seasonal demand,No
ORD87060,2025-04-11,1060,Conference Speaker,Office,TaskFlow,CUST4131,New,West,Pune,Maharashtra,6,2490,10,130,89,NetBanking,Marketplace,Processing,No,4.6,Mobile,,D,Premium segment,No
ORD87061,2025-04-11,1061,Face Serum,Beauty,GlowLeaf,CUST4140,Repeat,West,Nagpur,Maharashtra,1,850,5,35,29,UPI,Warehouse,Delivered,No,3.8,Desktop,NEW10,A,Fast moving item,No
ORD87062,2025-04-11,1062,Lip Balm,Beauty,PureBlend,CUST4149,VIP,North,Delhi,Delhi,3,1035,8,61,44,Card,Marketplace,Delivered,No,4.0,Tablet,SAVE15,B,Stable demand,No
ORD87063,2025-04-11,1063,Hair Dryer,Beauty,SoftShine,CUST4158,New,North,Jaipur,Rajasthan,5,1220,10,87,59,COD,Warehouse,Shipped,No,4.2,Mobile,FEST20,C,Seasonal demand,No
ORD87064,2025-04-11,1064,Face Wash,Beauty,SkinAura,CUST4167,Repeat,North,Lucknow,Uttar Pradesh,7,1405,12,113,74,NetBanking,Marketplace,Processing,No,4.5,Desktop,MEGA5,D,Premium segment,No
ORD87065,2025-04-11,1065,Sunscreen Lotion,Beauty,TrimNest,CUST4176,VIP,South,Bengaluru,Karnataka,5,1590,15,106,89,UPI,Warehouse,Delivered,No,4.7,Tablet,,A,Fast moving item,No
ORD87066,2025-04-11,1066,Body Mist,Beauty,GlowLeaf,CUST4185,New,South,Hyderabad,Telangana,2,1700,18,43,29,Card,Marketplace,Delivered,No,4.4,Mobile,NEW10,B,Stable demand,No
ORD87067,2025-04-11,1067,Beard Trimmer,Beauty,PureBlend,CUST4194,Repeat,South,Chennai,Tamil Nadu,4,1885,20,69,44,COD,Warehouse,Shipped,No,3.9,Desktop,SAVE15,C,Seasonal demand,No
ORD87068,2025-04-11,1068,Hair Straightener,Beauty,SoftShine,CUST4203,VIP,East,Kolkata,West Bengal,6,2070,5,95,59,NetBanking,Marketplace,Processing,No,4.1,Tablet,FEST20,D,Premium segment,No
ORD87069,2025-04-11,1069,Moisturizer,Beauty,SkinAura,CUST4212,New,West,Ahmedabad,Gujarat,4,2255,8,89,74,UPI,Warehouse,Delivered,No,4.3,Mobile,MEGA5,A,Fast moving item,No
ORD87070,2025-04-11,1070,Makeup Brush Set,Beauty,TrimNest,CUST4221,Repeat,West,Surat,Gujarat,6,2440,10,114,89,Card,Marketplace,Delivered,No,4.6,Desktop,,B,Stable demand,No
ORD87071,2025-04-12,1001,Wireless Mouse,Electronics,Voltix,CUST4111,VIP,West,Rajkot,Gujarat,3,1815,5,35,29,Card,Marketplace,Delivered,No,3.9,Tablet,SAVE15,B,Stable demand,No
ORD87072,2025-04-12,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4120,New,West,Mumbai,Maharashtra,6,2000,8,61,44,COD,Warehouse,Shipped,No,4.1,Mobile,FEST20,C,Seasonal demand,No
ORD87073,2025-04-12,1003,Gaming Headset,Electronics,VisionOne,CUST4129,Repeat,West,Pune,Maharashtra,8,2185,10,87,59,NetBanking,Marketplace,Processing,No,4.3,Desktop,MEGA5,D,Premium segment,No
ORD87074,2025-04-12,1004,USB-C Charger,Electronics,TechAura,CUST4138,VIP,West,Nagpur,Maharashtra,11,2370,12,113,74,UPI,Warehouse,Delivered,No,4.6,Tablet,,A,Fast moving item,No
ORD87075,2025-04-12,1005,Webcam HD,Electronics,ByteCraft,CUST4147,New,North,Delhi,Delhi,2,2480,15,106,89,Card,Marketplace,Delivered,No,4.3,Mobile,NEW10,B,Stable demand,No
ORD87076,2025-04-12,1006,Power Bank,Electronics,Voltix,CUST4156,Repeat,North,Jaipur,Rajasthan,5,2665,18,43,29,COD,Warehouse,Shipped,No,4.5,Desktop,SAVE15,C,Seasonal demand,No
ORD87077,2025-04-12,1007,Smart Watch,Electronics,SoundMax,CUST4165,VIP,North,Lucknow,Uttar Pradesh,7,2850,20,69,44,NetBanking,Marketplace,Processing,No,4.0,Tablet,FEST20,D,Premium segment,No
ORD87078,2025-04-12,1008,Portable SSD,Electronics,VisionOne,CUST4174,New,South,Bengaluru,Karnataka,10,3035,5,95,59,UPI,Warehouse,Delivered,No,4.2,Mobile,MEGA5,A,Fast moving item,No
ORD87079,2025-04-12,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4183,Repeat,South,Hyderabad,Telangana,6,3220,8,77,74,Card,Marketplace,Delivered,No,4.4,Desktop,,B,Stable demand,No
ORD87080,2025-04-12,1010,LED Monitor,Electronics,ByteCraft,CUST4192,VIP,South,Chennai,Tamil Nadu,4,3330,10,114,89,COD,Warehouse,Shipped,No,4.2,Tablet,NEW10,C,Seasonal demand,No
ORD87081,2025-04-12,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4201,New,East,Kolkata,West Bengal,3,715,5,63,29,NetBanking,Marketplace,Processing,No,3.9,Mobile,SAVE15,D,Premium segment,No
ORD87082,2025-04-12,1012,Phone Case,Accessories,CarryNest,CUST4210,Repeat,West,Ahmedabad,Gujarat,6,900,8,89,44,UPI,Warehouse,Delivered,No,4.1,Desktop,FEST20,A,Fast moving item,No
ORD87083,2025-04-12,1013,Desk Organizer,Accessories,LoopGear,CUST4219,VIP,West,Surat,Gujarat,8,1085,10,83,59,Card,Marketplace,Delivered,No,4.3,Tablet,MEGA5,B,Stable demand,No
ORD87084,2025-04-12,1014,Cable Protector,Accessories,FlexCase,CUST4228,New,West,Vadodara,Gujarat,11,1270,12,109,74,COD,Warehouse,Shipped,No,4.6,Mobile,,C,Seasonal demand,No
ORD87085,2025-04-12,1015,Mouse Pad,Accessories,PackPoint,CUST4237,Repeat,West,Rajkot,Gujarat,2,1380,15,179,89,NetBanking,Marketplace,Processing,No,4.3,Desktop,NEW10,D,Premium segment,No
ORD87086,2025-04-12,1016,Backpack,Accessories,UrbanTrail,CUST4246,VIP,West,Mumbai,Maharashtra,5,1565,18,71,29,UPI,Warehouse,Delivered,No,4.5,Tablet,SAVE15,A,Fast moving item,No
ORD87087,2025-04-12,1017,Laptop Stand,Accessories,CarryNest,CUST4255,New,West,Pune,Maharashtra,7,1750,20,65,44,Card,Marketplace,Delivered,No,4.0,Mobile,FEST20,B,Stable demand,No
ORD87088,2025-04-12,1018,Screen Cleaner Kit,Accessories,LoopGear,CUST4264,Repeat,West,Nagpur,Maharashtra,10,1935,5,91,59,COD,Warehouse,Shipped,No,4.2,Desktop,MEGA5,C,Seasonal demand,No
ORD87089,2025-04-12,1019,Travel Adapter,Accessories,FlexCase,CUST4273,VIP,North,Delhi,Delhi,6,2120,8,117,74,NetBanking,Marketplace,Processing,No,4.4,Tablet,,D,Premium segment,No
ORD87090,2025-04-12,1020,Stylus Pen,Accessories,PackPoint,CUST4282,New,North,Jaipur,Rajasthan,4,2230,10,142,89,UPI,Warehouse,Delivered,No,4.2,Mobile,NEW10,A,Fast moving item,No
ORD87091,2025-04-12,1021,Smart Bulb,Home,BrightNest,CUST4291,Repeat,North,Lucknow,Uttar Pradesh,3,615,5,47,29,Card,Marketplace,Delivered,No,3.9,Desktop,SAVE15,B,Stable demand,No
ORD87092,2025-04-12,1022,LED Desk Lamp,Home,ClayCraft,CUST4300,VIP,South,Bengaluru,Karnataka,6,800,8,73,44,COD,Warehouse,Shipped,No,4.1,Tablet,FEST20,C,Seasonal demand,No
ORD87093,2025-04-12,1023,Ceramic Coffee Mug,Home,HomeGlow,CUST4309,New,South,Hyderabad,Telangana,8,985,10,144,59,NetBanking,Marketplace,Processing,No,4.3,Mobile,MEGA5,D,Premium segment,No
ORD87094,2025-04-12,1024,Water Bottle,Home,NordLeaf,CUST4318,Repeat,South,Chennai,Tamil Nadu,11,1170,12,125,74,UPI,Warehouse,Delivered,Yes,4.6,Desktop,,A,Fast moving item,No
ORD87095,2025-04-12,1025,Air Purifier Filter,Home,AuraLite,CUST4327,VIP,East,Kolkata,West Bengal,2,1280,15,118,89,Card,Marketplace,Delivered,No,4.3,Tablet,NEW10,B,Stable demand,No
ORD87096,2025-04-12,1026,Wall Clock,Home,BrightNest,CUST4336,New,West,Ahmedabad,Gujarat,5,1465,18,55,29,COD,Warehouse,Shipped,No,4.5,Mobile,SAVE15,C,Seasonal demand,No
ORD87097,2025-04-12,1027,Storage Basket,Home,ClayCraft,CUST4345,Repeat,West,Surat,Gujarat,7,1650,20,126,44,NetBanking,Marketplace,Processing,No,4.0,Desktop,FEST20,D,Premium segment,No
ORD87098,2025-04-12,1028,Table Runner,Home,HomeGlow,CUST4354,VIP,West,Vadodara,Gujarat,10,1835,5,107,59,UPI,Warehouse,Delivered,No,4.2,Tablet,MEGA5,A,Fast moving item,No
ORD87099,2025-04-12,1029,Scented Candle,Home,NordLeaf,CUST4363,New,West,Rajkot,Gujarat,6,2020,8,101,74,Card,Marketplace,Delivered,No,4.4,Mobile,,B,Stable demand,No
ORD87100,2025-04-12,1030,Bedside Lamp,Home,AuraLite,CUST4372,Repeat,West,Mumbai,Maharashtra,4,2130,10,126,89,COD,Warehouse,Shipped,No,4.2,Desktop,NEW10,C,Seasonal demand,No
ORD87101,2025-04-12,1031,Running Shoes,Fashion,SprintX,CUST4381,VIP,West,Pune,Maharashtra,3,1415,5,51,29,NetBanking,Marketplace,Processing,No,3.9,Tablet,SAVE15,D,Premium segment,No
ORD87102,2025-04-12,1032,Casual Sneakers,Fashion,ModaCrew,CUST4390,New,West,Nagpur,Maharashtra,6,1600,8,77,44,UPI,Warehouse,Delivered,No,4.1,Mobile,FEST20,A,Fast moving item,No
ORD87103,2025-04-12,1033,Denim Jacket,Fashion,UrbanBeat,CUST4399,Repeat,North,Delhi,Delhi,8,1785,10,71,59,Card,Marketplace,Delivered,No,4.3,Desktop,MEGA5,B,Stable demand,No
ORD87104,2025-04-12,1034,Sports T-Shirt,Fashion,FitWear,CUST4408,VIP,North,Jaipur,Rajasthan,11,1970,12,97,74,COD,Warehouse,Shipped,No,4.6,Tablet,,C,Seasonal demand,No
ORD87105,2025-04-12,1035,Leather Wallet,Fashion,StreetRoot,CUST4417,New,North,Lucknow,Uttar Pradesh,2,2080,15,122,89,NetBanking,Marketplace,Processing,No,4.3,Mobile,NEW10,D,Premium segment,No
ORD87106,2025-04-12,1036,Sunglasses,Fashion,SprintX,CUST4426,Repeat,South,Bengaluru,Karnataka,5,2265,18,59,29,UPI,Warehouse,Delivered,No,4.5,Desktop,SAVE15,A,Fast moving item,No
ORD87107,2025-04-12,1037,Fitness Band Strap,Fashion,ModaCrew,CUST4435,VIP,South,Hyderabad,Telangana,7,2450,20,53,44,Card,Marketplace,Delivered,No,4.0,Tablet,FEST20,B,Stable demand,No
ORD87108,2025-04-12,1038,Cap,Fashion,UrbanBeat,CUST4444,New,South,Chennai,Tamil Nadu,10,2635,5,79,59,COD,Warehouse,Shipped,No,4.2,Mobile,MEGA5,C,Seasonal demand,No
ORD87109,2025-04-12,1039,Travel Hoodie,Fashion,FitWear,CUST4453,Repeat,East,Kolkata,West Bengal,6,2820,8,105,74,NetBanking,Marketplace,Processing,No,4.4,Desktop,,D,Premium segment,No
ORD87110,2025-04-12,1040,Gym Bag,Fashion,StreetRoot,CUST4462,VIP,West,Ahmedabad,Gujarat,4,2930,10,130,89,UPI,Warehouse,Delivered,No,4.2,Tablet,NEW10,A,Fast moving item,No
ORD87111,2025-04-12,1041,Protein Powder,Health,NutriCore,CUST4471,New,West,Surat,Gujarat,3,1215,5,35,29,Card,Marketplace,Delivered,No,3.9,Mobile,SAVE15,B,Stable demand,No
ORD87112,2025-04-12,1042,Yoga Mat,Health,FlexFit,CUST4480,Repeat,West,Vadodara,Gujarat,6,1400,8,61,44,COD,Warehouse,Shipped,No,4.1,Desktop,FEST20,C,Seasonal demand,No
ORD87113,2025-04-12,1043,Resistance Band,Health,HealWell,CUST4489,VIP,West,Rajkot,Gujarat,8,1585,10,87,59,NetBanking,Marketplace,Processing,No,4.3,Tablet,MEGA5,D,Premium segment,No
ORD87114,2025-04-12,1044,Massager Gun,Health,ZenPulse,CUST4498,New,West,Mumbai,Maharashtra,11,1770,12,113,74,UPI,Warehouse,Delivered,No,4.6,Mobile,,A,Fast moving item,No
ORD87115,2025-04-12,1045,Vitamin Gummies,Health,ActiveLife,CUST4007,Repeat,West,Pune,Maharashtra,2,1880,15,106,89,Card,Marketplace,Delivered,No,4.3,Desktop,NEW10,B,Stable demand,No
ORD87116,2025-04-12,1046,Foam Roller,Health,NutriCore,CUST4016,VIP,West,Nagpur,Maharashtra,5,2065,18,43,29,COD,Warehouse,Shipped,No,4.5,Tablet,SAVE15,C,Seasonal demand,No
ORD87117,2025-04-12,1047,Jump Rope,Health,FlexFit,CUST4025,New,North,Delhi,Delhi,7,2250,20,69,44,NetBanking,Marketplace,Processing,No,4.0,Mobile,FEST20,D,Premium segment,No
ORD87118,2025-04-12,1048,Smart Scale,Health,HealWell,CUST4034,Repeat,North,Jaipur,Rajasthan,10,2435,5,95,59,UPI,Warehouse,Delivered,No,4.2,Desktop,MEGA5,A,Fast moving item,No
ORD87119,2025-04-12,1049,Herbal Tea Pack,Health,ZenPulse,CUST4043,VIP,North,Lucknow,Uttar Pradesh,6,2620,8,89,74,Card,Marketplace,Delivered,No,4.4,Tablet,,B,Stable demand,No
ORD87120,2025-04-12,1050,Posture Corrector,Health,ActiveLife,CUST4052,New,South,Bengaluru,Karnataka,4,2730,10,114,89,COD,Warehouse,Shipped,No,4.2,Mobile,NEW10,C,Seasonal demand,No
ORD87121,2025-04-12,1051,Office Chair,Office,DeskMate,CUST4061,Repeat,South,Hyderabad,Telangana,3,915,5,39,29,NetBanking,Marketplace,Processing,No,3.9,Desktop,SAVE15,D,Premium segment,No
ORD87122,2025-04-12,1052,Notebook Set,Office,WorkGrid,CUST4070,VIP,South,Chennai,Tamil Nadu,6,1100,8,77,44,UPI,Warehouse,Delivered,No,4.1,Tablet,FEST20,A,Fast moving item,No
ORD87123,2025-04-12,1053,Planner,Office,NoteHive,CUST4079,New,East,Kolkata,West Bengal,8,1285,10,71,59,Card,Marketplace,Delivered,No,4.3,Mobile,MEGA5,B,Stable demand,No
ORD87124,2025-04-12,1054,Marker Pack,Office,PrimeOffice,CUST4088,Repeat,West,Ahmedabad,Gujarat,11,1470,12,97,74,COD,Warehouse,Shipped,No,4.6,Desktop,,C,Seasonal demand,No
ORD87125,2025-04-12,1055,Printer Ink,Office,TaskFlow,CUST4097,VIP,West,Surat,Gujarat,2,1580,15,122,89,NetBanking,Marketplace,Processing,Yes,4.3,Tablet,NEW10,D,Premium segment,No
ORD87126,2025-04-12,1056,Standing Desk Converter,Office,DeskMate,CUST4106,New,West,Vadodara,Gujarat,5,1765,18,59,29,UPI,Warehouse,Delivered,No,4.5,Mobile,SAVE15,A,Fast moving item,No
ORD87127,2025-04-12,1057,Whiteboard,Office,WorkGrid,CUST4115,Repeat,West,Rajkot,Gujarat,7,1950,20,53,44,Card,Marketplace,Delivered,No,4.0,Desktop,FEST20,B,Stable demand,No
ORD87128,2025-04-12,1058,Pen Drive,Office,NoteHive,CUST4124,VIP,West,Mumbai,Maharashtra,10,2135,5,79,59,COD,Warehouse,Shipped,No,4.2,Tablet,MEGA5,C,Seasonal demand,No
ORD87129,2025-04-12,1059,Document Folder,Office,PrimeOffice,CUST4133,New,West,Pune,Maharashtra,6,2320,8,105,74,NetBanking,Marketplace,Processing,No,4.4,Mobile,,D,Premium segment,No
ORD87130,2025-04-12,1060,Conference Speaker,Office,TaskFlow,CUST4142,Repeat,West,Nagpur,Maharashtra,4,2430,10,130,89,UPI,Warehouse,Delivered,No,4.2,Desktop,NEW10,A,Fast moving item,No
ORD87131,2025-04-12,1061,Face Serum,Beauty,GlowLeaf,CUST4151,VIP,North,Delhi,Delhi,3,865,5,35,29,Card,Marketplace,Delivered,No,3.9,Tablet,SAVE15,B,Stable demand,No
ORD87132,2025-04-12,1062,Lip Balm,Beauty,PureBlend,CUST4160,New,North,Jaipur,Rajasthan,6,1050,8,61,44,COD,Warehouse,Shipped,No,4.1,Mobile,FEST20,C,Seasonal demand,No
ORD87133,2025-04-12,1063,Hair Dryer,Beauty,SoftShine,CUST4169,Repeat,North,Lucknow,Uttar Pradesh,8,1235,10,87,59,NetBanking,Marketplace,Processing,No,4.3,Desktop,MEGA5,D,Premium segment,No
ORD87134,2025-04-12,1064,Face Wash,Beauty,SkinAura,CUST4178,VIP,South,Bengaluru,Karnataka,11,1420,12,113,74,UPI,Warehouse,Delivered,No,4.6,Tablet,,A,Fast moving item,No
ORD87135,2025-04-12,1065,Sunscreen Lotion,Beauty,TrimNest,CUST4187,New,South,Hyderabad,Telangana,2,1530,15,106,89,Card,Marketplace,Delivered,No,4.3,Mobile,NEW10,B,Stable demand,No
ORD87136,2025-04-12,1066,Body Mist,Beauty,GlowLeaf,CUST4196,Repeat,South,Chennai,Tamil Nadu,5,1715,18,43,29,COD,Warehouse,Shipped,No,4.5,Desktop,SAVE15,C,Seasonal demand,No
ORD87137,2025-04-12,1067,Beard Trimmer,Beauty,PureBlend,CUST4205,VIP,East,Kolkata,West Bengal,7,1900,20,69,44,NetBanking,Marketplace,Processing,No,4.0,Tablet,FEST20,D,Premium segment,No
ORD87138,2025-04-12,1068,Hair Straightener,Beauty,SoftShine,CUST4214,New,West,Ahmedabad,Gujarat,10,2085,5,95,59,UPI,Warehouse,Delivered,No,4.2,Mobile,MEGA5,A,Fast moving item,No
ORD87139,2025-04-12,1069,Moisturizer,Beauty,SkinAura,CUST4223,Repeat,West,Surat,Gujarat,6,2270,8,89,74,Card,Marketplace,Delivered,No,4.4,Desktop,,B,Stable demand,No
ORD87140,2025-04-12,1070,Makeup Brush Set,Beauty,TrimNest,CUST4232,VIP,West,Vadodara,Gujarat,4,2380,10,114,89,COD,Warehouse,Shipped,No,4.2,Tablet,NEW10,C,Seasonal demand,No
ORD87141,2025-04-13,1001,Wireless Mouse,Electronics,Voltix,CUST4122,New,West,Mumbai,Maharashtra,4,1830,5,35,29,COD,Warehouse,Shipped,No,4.0,Mobile,FEST20,C,Seasonal demand,No
ORD87142,2025-04-13,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST4131,Repeat,West,Pune,Maharashtra,7,2015,8,61,44,NetBanking,Marketplace,Processing,No,4.2,Desktop,MEGA5,D,Premium segment,No
ORD87143,2025-04-13,1003,Gaming Headset,Electronics,VisionOne,CUST4140,VIP,West,Nagpur,Maharashtra,9,2200,10,87,59,UPI,Warehouse,Delivered,No,4.4,Tablet,,A,Fast moving item,No
ORD87144,2025-04-13,1004,USB-C Charger,Electronics,TechAura,CUST4149,New,North,Delhi,Delhi,7,2310,12,113,74,Card,Marketplace,Delivered,No,4.2,Mobile,NEW10,B,Stable demand,No
ORD87145,2025-04-13,1005,Webcam HD,Electronics,ByteCraft,CUST4158,Repeat,North,Jaipur,Rajasthan,3,2495,15,106,89,COD,Warehouse,Shipped,No,4.4,Desktop,SAVE15,C,Seasonal demand,No
ORD87146,2025-04-13,1006,Power Bank,Electronics,Voltix,CUST4167,VIP,North,Lucknow,Uttar Pradesh,6,2680,18,43,29,NetBanking,Marketplace,Processing,No,4.6,Tablet,FEST20,D,Premium segment,No
ORD87147,2025-04-13,1007,Smart Watch,Electronics,SoundMax,CUST4176,New,South,Bengaluru,Karnataka,8,2865,20,69,44,UPI,Warehouse,Delivered,No,4.1,Mobile,MEGA5,A,Fast moving item,No
ORD87148,2025-04-13,1008,Portable SSD,Electronics,VisionOne,CUST4185,Repeat,South,Hyderabad,Telangana,11,3050,5,95,59,Card,Marketplace,Delivered,No,4.3,Desktop,,B,Stable demand,No
ORD87149,2025-04-13,1009,Noise Cancelling Headphones,Electronics,TechAura,CUST4194,VIP,South,Chennai,Tamil Nadu,2,3160,8,77,74,COD,Warehouse,Shipped,No,4.0,Tablet,NEW10,C,Seasonal demand,No
ORD87150,2025-04-13,1010,LED Monitor,Electronics,ByteCraft,CUST4203,New,East,Kolkata,West Bengal,5,3345,10,114,89,NetBanking,Marketplace,Processing,No,4.3,Mobile,SAVE15,D,Premium segment,No
ORD87151,2025-04-13,1011,Laptop Sleeve,Accessories,UrbanTrail,CUST4212,Repeat,West,Ahmedabad,Gujarat,4,730,5,63,29,UPI,Warehouse,Delivered,No,4.0,Desktop,FEST20,A,Fast moving item,No
