order_id,date,product_id,product_name,category,brand,customer_id,customer_segment,region,city,state,quantity_sold,price,discount,stock_available,shipping_fee,payment_method,fulfillment_type,order_status,return_requested,rating,device_type,coupon_code,warehouse_zone,seller_notes,promo_flag,month,day,day_of_week,day_of_year,week_of_year,is_weekend,day_of_week_sin,day_of_week_cos,month_sin,month_cos,category_code,brand_code,city_code,state_code,region_code,customer_segment_code,payment_method_code,fulfillment_type_code,return_requested_code,device_type_code,order_status_code,product_code,lag_1,lag_2,lag_3,lag_7,rolling_mean_3,rolling_mean_7,rolling_std_7,expanding_mean,product_avg_sales,predicted_sales,revenue,stock_status,recommendation
ORD50922,2024-07-21,5004,Business Strategy,Books,BrightPages,CUST3053,Repeat,West,Vadodara,Gujarat,12,850,5,247,0,COD,Marketplace,Delivered,No,3.5,Mobile,Unknown,A,Premium segment,No,7,21,6,203,29,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.0,2.0,15.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,10.0,10.0,9.0,9.666666666666666,10.142857142857142,1.069044967649705,8.108695652173912,8.108695652173912,11.085423528765919,9422.609999451031,Overstock,Apply Discount
ORD50921,2024-07-21,2002,Denim Jacket,Fashion,UrbanBeat,CUST3051,Repeat,South,Bangalore,Karnataka,3,1770,0,100,99,COD,Direct,Delivered,No,4.0,Desktop,MEGA5,D,High repeat orders,No,7,21,6,203,29,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.0,21.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,3.0,3.0,2.6666666666666665,2.857142857142857,0.3779644730092272,2.8076923076923075,2.8076923076923075,2.8100579621567774,4973.802593017496,Overstock,Apply Discount
ORD50920,2024-07-21,2001,Running Shoes,Fashion,SprintX,CUST3030,Repeat,South,Bangalore,Karnataka,4,1400,0,195,99,Wallet,Direct,Delivered,No,5.0,Tablet,Unknown,B,Stable demand,Yes,7,21,6,203,29,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.0,18.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,17.0,4.0,3.0,3.0,4.0,3.3333333333333335,3.5714285714285716,0.5345224838248497,4.026315789473684,4.026315789473684,3.7599493809480995,5263.9291333273395,Overstock,Apply Discount
ORD50923,2024-07-21,5003,Programming Basics,Books,MindPress,CUST3054,VIP,East,Patna,West Bengal,11,665,0,258,0,Wallet,Warehouse,Delivered,No,4.2,Tablet,Unknown,A,Premium segment,Yes,7,21,6,203,29,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.0,13.0,12.0,3.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,14.0,15.0,13.0,12.0,14.0,13.333333333333334,13.857142857142858,2.5448360411214015,11.866666666666667,11.866666666666667,11.799825036075037,7846.8836489898995,Overstock,Apply Discount
ORD50927,2024-07-22,2004,Travel Hoodie,Fashion,ModaCrew,CUST3017,Repeat,East,Bhubaneswar,West Bengal,1,2790,5,68,49,NetBanking,Marketplace,Delivered,No,4.1,Tablet,SAVE15,D,Stable demand,No,7,22,0,204,30,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2.0,14.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,22.0,2.0,2.0,1.0,2.0,1.6666666666666667,2.0,0.5773502691896257,2.0285714285714285,2.0285714285714285,1.673693024813868,4669.603539230691,Overstock,Apply Discount
ORD50924,2024-07-22,2003,Sports T-Shirt,Fashion,FitWear,CUST3070,VIP,South,Kochi,Karnataka,8,1955,12,179,0,Card,Warehouse,Delivered,No,4.7,Tablet,MEGA5,C,Discount-driven sales,No,7,22,0,204,30,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2.0,7.0,9.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,20.0,7.0,7.0,7.0,6.0,7.0,6.571428571428571,0.7867957924694435,7.05,7.05,7.089147896126477,13859.284136927261,Overstock,Apply Discount
ORD50925,2024-07-22,5003,Programming Basics,Books,MindPress,CUST3005,VIP,East,Bhubaneswar,West Bengal,16,665,15,259,85,NetBanking,Direct,Delivered,No,3.9,Tablet,MEGA5,C,High repeat orders,No,7,22,0,204,30,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.0,13.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,14.0,11.0,15.0,13.0,10.0,13.0,13.428571428571429,2.760262237369412,11.838709677419354,11.838709677419354,14.893301767676771,9904.045675505053,Overstock,Apply Discount
ORD50928,2024-07-22,1003,Gaming Headset,Electronics,VisionOne,CUST3076,VIP,North,Delhi,Delhi,2,2170,8,117,0,Card,Warehouse,Delivered,Yes,3.6,Tablet,Unknown,A,Premium segment,Yes,7,22,0,204,30,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1.0,22.0,5.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,9.0,3.0,2.0,3.0,3.0,2.6666666666666665,2.857142857142857,0.6900655593423543,2.914285714285714,2.914285714285714,2.601701971727219,5645.693278648065,Overstock,Apply Discount
ORD50926,2024-07-22,1004,Smart Watch,Electronics,TechAura,CUST3071,Repeat,West,Rajkot,Gujarat,2,2820,8,59,0,UPI,Marketplace,Delivered,No,3.8,Mobile,Unknown,C,High repeat orders,No,7,22,0,204,30,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1.0,20.0,13.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,19.0,2.0,1.0,2.0,1.0,1.6666666666666667,1.7142857142857142,0.48795003647426666,1.9230769230769231,1.9230769230769231,1.7775394641623685,5012.661288937879,Overstock,Apply Discount
ORD50930,2024-07-23,2004,Travel Hoodie,Fashion,ModaCrew,CUST3008,VIP,West,Rajkot,Gujarat,2,2790,12,120,103,Card,Direct,Delivered,No,4.6,Tablet,NEW10,A,Discount-driven sales,No,7,23,1,205,30,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,2.0,14.0,13.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,22.0,1.0,2.0,2.0,3.0,1.6666666666666667,1.8571428571428572,0.6900655593423541,2.0,2.0,2.0006943591024013,5581.9372618956995,Overstock,Apply Discount
ORD50929,2024-07-23,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3038,Repeat,West,Surat,Gujarat,5,1985,12,156,49,Card,Marketplace,Delivered,Yes,3.8,Mobile,MEGA5,C,Premium segment,Yes,7,23,1,205,30,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1.0,17.0,14.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,4.0,4.0,6.0,4.666666666666667,4.571428571428571,0.9759000729485308,4.894736842105263,4.894736842105263,4.716114942548529,9361.48816095883,Overstock,Apply Discount
ORD50931,2024-07-23,3001,Yoga Mat,Health,FlexFit,CUST3066,New,West,Rajkot,Gujarat,4,1445,0,136,49,Card,Marketplace,Delivered,No,4.3,Desktop,Unknown,B,High repeat orders,No,7,23,1,205,30,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,3.0,8.0,13.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,4.0,4.0,5.0,4.0,4.333333333333333,4.0,0.5773502691896263,4.54,4.54,4.160702758920065,6012.215486639494,Overstock,Apply Discount
ORD50932,2024-07-23,4003,Knife Set,Kitchen,KitchenHub,CUST3043,VIP,East,Patna,West Bengal,3,1810,15,85,49,COD,Marketplace,Shipped,Yes,3.4,Mobile,FEST20,A,Discount-driven sales,No,7,23,1,205,30,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,4.0,11.0,12.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,10.0,2.0,3.0,4.0,3.0,3.0,2.857142857142857,0.6900655593423541,2.948717948717949,2.948717948717949,2.822656508191383,5109.008279826403,Overstock,Apply Discount
ORD50933,2024-07-24,5003,Programming Basics,Books,MindPress,CUST3068,VIP,East,Kolkata,West Bengal,11,665,15,266,0,NetBanking,Warehouse,Delivered,No,5.0,Tablet,FEST20,A,High repeat orders,No,7,24,2,206,30,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0,13.0,10.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,14.0,16.0,11.0,15.0,18.0,14.0,14.285714285714286,2.429971585175817,11.96875,11.96875,12.120744047619047,8060.294791666666,Overstock,Apply Discount
ORD50934,2024-07-24,3003,Smart Scale,Health,HealWell,CUST3076,VIP,East,Kolkata,West Bengal,2,2465,0,54,67,Wallet,Marketplace,Shipped,No,4.9,Desktop,FEST20,A,Premium segment,No,7,24,2,206,30,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,3.0,9.0,10.0,3.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.2857142857142856,2.2857142857142856,1.9667778866083505,4848.107490489584,Overstock,Apply Discount
ORD50935,2024-07-24,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3006,Repeat,East,Guwahati,West Bengal,6,1985,8,171,103,NetBanking,Marketplace,Delivered,No,4.9,Desktop,Unknown,C,Discount-driven sales,No,7,24,2,206,30,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1.0,17.0,6.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,4.0,5.0,4.428571428571429,0.7867957924694391,4.897435897435898,4.897435897435898,5.325759751004368,10571.63310574367,Overstock,Apply Discount
ORD50936,2024-07-24,3002,Protein Powder,Health,NutriCore,CUST3024,VIP,East,Patna,West Bengal,4,1260,0,106,85,Wallet,Warehouse,Delivered,No,4.6,Desktop,Unknown,D,Seasonal demand,No,7,24,2,206,30,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,3.0,15.0,12.0,3.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,15.0,6.0,5.0,5.0,5.0,5.333333333333333,5.428571428571429,0.5345224838248487,5.6923076923076925,5.6923076923076925,4.812705354605523,6064.008746802959,Overstock,Apply Discount
ORD50937,2024-07-25,5005,Exam Guide,Books,ReadSphere,CUST3001,VIP,South,Hyderabad,Karnataka,15,480,0,334,67,NetBanking,Warehouse,Shipped,Yes,3.5,Mobile,Unknown,D,Discount-driven sales,No,7,25,3,207,30,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.0,16.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,13.0,17.0,20.0,15.0,16.666666666666668,17.0,3.1091263510296105,14.880952380952381,14.880952380952381,15.402133699633694,7393.024175824174,Overstock,Apply Discount
ORD50938,2024-07-25,3004,Resistance Band,Health,ActiveLife,CUST3013,New,South,Bangalore,Karnataka,5,1540,12,214,0,Card,Marketplace,Delivered,Yes,3.9,Tablet,FLASH30,D,Stable demand,Yes,7,25,3,207,30,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,3.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,16.0,7.0,4.0,6.0,7.0,5.666666666666667,6.0,1.4142135623730967,6.142857142857143,6.142857142857143,5.541266603320035,8533.550569112855,Overstock,Apply Discount
ORD50939,2024-07-25,3001,Yoga Mat,Health,FlexFit,CUST3063,VIP,East,Guwahati,West Bengal,5,1445,0,156,0,Card,Warehouse,Shipped,No,4.3,Desktop,Unknown,A,Premium segment,No,7,25,3,207,30,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,3.0,8.0,6.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,24.0,4.0,4.0,4.0,4.0,4.0,4.0,0.5773502691896263,4.529411764705882,4.529411764705882,4.485507330157189,6481.558092077138,Overstock,Apply Discount
ORD50940,2024-07-25,5003,Programming Basics,Books,MindPress,CUST3018,VIP,South,Chennai,Karnataka,18,665,12,306,103,UPI,Warehouse,Delivered,No,3.6,Desktop,Unknown,B,Discount-driven sales,Yes,7,25,3,207,30,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.0,13.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,14.0,11.0,16.0,11.0,15.0,12.666666666666666,13.285714285714286,2.0586634591635447,11.93939393939394,11.93939393939394,16.298541666666665,10838.530208333332,Overstock,Apply Discount
ORD50942,2024-07-26,4003,Knife Set,Kitchen,KitchenHub,CUST3018,New,South,Hyderabad,Karnataka,3,1810,8,133,99,UPI,Warehouse,Delivered,No,4.9,Desktop,FLASH30,D,High repeat orders,No,7,26,4,208,30,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,4.0,11.0,7.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,10.0,3.0,2.0,3.0,3.0,2.6666666666666665,2.857142857142857,0.6900655593423541,2.95,2.95,2.851556579612125,5161.317409097946,Overstock,Apply Discount
ORD50945,2024-07-26,5004,Business Strategy,Books,BrightPages,CUST3008,VIP,West,Ahmedabad,Gujarat,8,850,5,179,49,NetBanking,Marketplace,Delivered,No,4.8,Desktop,Unknown,B,Premium segment,Yes,7,26,4,208,30,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,12.0,9.0,10.0,11.0,10.333333333333334,10.571428571428571,1.1338934190276904,8.191489361702128,8.191489361702128,8.65737103174603,7358.7653769841245,Overstock,Apply Discount
ORD50944,2024-07-26,3005,Massager Gun,Health,ZenPulse,CUST3005,Repeat,West,Ahmedabad,Gujarat,3,1725,0,86,99,COD,Direct,Delivered,Yes,4.3,Mobile,Unknown,B,Premium segment,No,7,26,4,208,30,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,3.0,24.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,3.0,3.0,2.0,4.0,2.6666666666666665,3.2857142857142856,0.755928946018454,3.4814814814814814,3.4814814814814814,2.9390197289303273,5069.809032404814,Overstock,Apply Discount
ORD50946,2024-07-26,3002,Protein Powder,Health,NutriCore,CUST3026,VIP,South,Kochi,Karnataka,6,1260,10,58,49,COD,Direct,Delivered,No,3.6,Tablet,SAVE15,A,Premium segment,Yes,7,26,4,208,30,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,3.0,15.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,15.0,4.0,6.0,5.0,6.0,5.0,5.285714285714286,0.7559289460184544,5.65,5.65,5.414065197436518,6821.722148770013,Overstock,Apply Discount
ORD50941,2024-07-26,5005,Exam Guide,Books,ReadSphere,CUST3015,VIP,South,Chennai,Karnataka,21,480,5,338,49,Wallet,Direct,Delivered,No,4.8,Desktop,FLASH30,A,Stable demand,No,7,26,4,208,30,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0,16.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,15.0,13.0,17.0,19.0,15.0,17.0,3.1091263510296105,14.883720930232558,14.883720930232558,19.357717086834736,9291.704201680674,Overstock,Apply Discount
ORD50943,2024-07-26,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3037,VIP,East,Bhubaneswar,West Bengal,6,1985,15,133,67,Card,Marketplace,Delivered,No,4.7,Tablet,Unknown,B,Stable demand,No,7,26,4,208,30,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,1.0,17.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,6.0,5.0,6.0,4.0,5.666666666666667,4.714285714285714,0.9511897312113403,4.925,4.925,5.298342884493082,10517.210625718768,Overstock,Apply Discount
ORD50947,2024-07-27,1005,Power Bank,Electronics,ByteCraft,CUST3019,VIP,East,Guwahati,West Bengal,7,2725,8,216,103,Wallet,Warehouse,Delivered,No,4.1,Tablet,FEST20,D,Stable demand,Yes,7,27,5,209,30,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1.0,3.0,6.0,3.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,13.0,4.0,4.0,7.0,5.0,5.0,5.285714285714286,1.1126972805283735,5.739130434782608,5.739130434782608,6.081165969311553,16571.177266373983,Overstock,Apply Discount
ORD50949,2024-07-27,3005,Massager Gun,Health,ZenPulse,CUST3020,VIP,West,Rajkot,Gujarat,2,1725,0,39,0,Card,Warehouse,Delivered,No,3.3,Tablet,MEGA5,B,Seasonal demand,Yes,7,27,5,209,30,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,3.0,24.0,13.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,11.0,3.0,3.0,3.0,4.0,3.0,3.142857142857143,0.6900655593423536,3.4642857142857144,3.4642857142857144,2.769159492990844,4776.800125409206,Overstock,Apply Discount
ORD50948,2024-07-27,4003,Knife Set,Kitchen,KitchenHub,CUST3076,VIP,East,Bhubaneswar,West Bengal,3,1810,5,81,49,NetBanking,Direct,Delivered,No,4.8,Tablet,MEGA5,D,Seasonal demand,No,7,27,5,209,30,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,4.0,11.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,10.0,3.0,3.0,2.0,2.0,2.6666666666666665,2.857142857142857,0.6900655593423541,2.951219512195122,2.951219512195122,2.8339681230517324,5129.482302723635,Overstock,Apply Discount
ORD50951,2024-07-28,2001,Running Shoes,Fashion,SprintX,CUST3007,VIP,South,Kochi,Karnataka,3,1400,8,135,0,Card,Direct,Delivered,No,3.6,Mobile,NEW10,D,Premium segment,No,7,28,6,210,30,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.0,18.0,9.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,17.0,4.0,4.0,3.0,4.0,3.6666666666666665,3.5714285714285716,0.5345224838248497,4.0256410256410255,4.0256410256410255,3.551064019195541,4971.4896268737575,Overstock,Apply Discount
ORD50952,2024-07-28,2003,Sports T-Shirt,Fashion,FitWear,CUST3040,VIP,South,Hyderabad,Karnataka,7,1955,5,221,0,UPI,Warehouse,Delivered,No,5.0,Desktop,Unknown,B,Stable demand,No,7,28,6,210,30,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,2.0,7.0,7.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,20.0,8.0,7.0,7.0,5.0,7.333333333333333,6.857142857142857,0.8997354108424379,7.073170731707317,7.073170731707317,6.968184855326241,13622.8013921628,Overstock,Apply Discount
ORD50950,2024-07-28,1001,Wireless Mouse,Electronics,Voltix,CUST3048,New,West,Rajkot,Gujarat,3,1800,0,203,0,UPI,Warehouse,Delivered,No,4.4,Tablet,Unknown,D,Stable demand,Yes,7,28,6,210,30,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.0,23.0,13.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,0.0,23.0,4.0,3.0,4.0,3.0,3.6666666666666665,4.0,0.8164965809277247,3.857142857142857,3.857142857142857,3.5783570519950083,6441.0426935910145,Overstock,Apply Discount
ORD50953,2024-07-29,3001,Yoga Mat,Health,FlexFit,CUST3049,Repeat,West,Rajkot,Gujarat,4,1445,10,153,0,COD,Warehouse,Delivered,No,3.9,Desktop,FLASH30,A,Stable demand,No,7,29,0,211,31,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,3.0,8.0,13.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,24.0,5.0,4.0,4.0,3.0,4.333333333333333,4.142857142857143,0.6900655593423543,4.538461538461538,4.538461538461538,4.3453964191720145,6279.097825703561,Overstock,Apply Discount
ORD50956,2024-07-29,3003,Smart Scale,Health,HealWell,CUST3047,VIP,East,Kolkata,West Bengal,2,2465,0,94,67,NetBanking,Warehouse,Delivered,No,4.2,Desktop,NEW10,B,Seasonal demand,Yes,7,29,0,211,31,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,3.0,9.0,10.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.2790697674418605,2.2790697674418605,1.9112662016507564,4711.271187069115,Overstock,Apply Discount
ORD50955,2024-07-29,4004,Mixer Grinder,Kitchen,CookCraft,CUST3072,VIP,North,Chandigarh,Delhi,2,1345,5,117,49,Wallet,Marketplace,Delivered,No,4.6,Tablet,MEGA5,D,High repeat orders,No,7,29,0,211,31,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,4.0,5.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,12.0,2.0,1.0,2.0,2.0,1.6666666666666667,1.7142857142857142,0.48795003647426666,1.9411764705882353,1.9411764705882353,1.8076040713429529,2431.2274759562715,Overstock,Apply Discount
ORD50954,2024-07-29,5004,Business Strategy,Books,BrightPages,CUST3012,Repeat,West,Rajkot,Gujarat,12,850,5,235,49,Wallet,Direct,Delivered,No,3.3,Tablet,NEW10,C,High repeat orders,No,7,29,0,211,31,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.0,2.0,13.0,1.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,8.0,12.0,9.0,10.0,9.666666666666666,10.142857142857142,1.4638501094228056,8.1875,8.1875,11.116794733044737,9449.275523088027,Overstock,Apply Discount
ORD50957,2024-07-29,3005,Massager Gun,Health,ZenPulse,CUST3071,New,South,Kochi,Karnataka,2,1725,12,100,99,NetBanking,Warehouse,Delivered,Yes,4.7,Tablet,Unknown,B,Stable demand,No,7,29,0,211,31,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,3.0,24.0,9.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,11.0,2.0,3.0,3.0,3.0,2.6666666666666665,2.857142857142857,0.6900655593423536,3.413793103448276,3.413793103448276,2.5378534268635407,4377.797161339608,Overstock,Apply Discount
ORD50958,2024-07-30,3001,Yoga Mat,Health,FlexFit,CUST3077,New,North,Chandigarh,Delhi,4,1445,0,139,99,UPI,Warehouse,Delivered,No,4.4,Mobile,FLASH30,A,High repeat orders,No,7,30,1,212,31,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,3.0,8.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,24.0,4.0,5.0,4.0,4.0,4.333333333333333,4.285714285714286,0.48795003647426627,4.528301886792453,4.528301886792453,4.210988271109664,6084.878051753464,Overstock,Apply Discount
ORD50962,2024-07-30,4001,Coffee Press,Kitchen,MealMint,CUST3017,Repeat,South,Kochi,Karnataka,3,1625,5,117,0,UPI,Marketplace,Processing,No,4.9,Desktop,NEW10,D,Stable demand,Yes,7,30,1,212,31,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,4.0,12.0,9.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,2.0,2.6666666666666665,2.2857142857142856,0.4879500364742666,2.945945945945946,2.945945945945946,2.758681219183305,4482.85698117287,Overstock,Apply Discount
ORD50959,2024-07-30,4002,Air Fryer Basket,Kitchen,ChefLine,CUST3077,Repeat,South,Chennai,Karnataka,2,2645,5,78,67,COD,Direct,Delivered,No,4.7,Desktop,Unknown,C,Seasonal demand,Yes,7,30,1,212,31,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,4.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0344827586206895,2.0344827586206895,1.9493258533362112,5155.966882074279,Overstock,Apply Discount
ORD50960,2024-07-30,1004,Smart Watch,Electronics,TechAura,CUST3064,New,East,Kolkata,West Bengal,2,2820,8,96,49,UPI,Direct,Delivered,No,3.9,Mobile,NEW10,A,Stable demand,No,7,30,1,212,31,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,1.0,20.0,10.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,19.0,2.0,2.0,1.0,2.0,1.6666666666666667,1.8571428571428572,0.3779644730092272,1.925,1.925,1.8491394971572155,5214.573381983348,Overstock,Apply Discount
ORD50961,2024-07-30,3005,Massager Gun,Health,ZenPulse,CUST3027,New,South,Bangalore,Karnataka,2,1725,10,96,67,COD,Marketplace,Processing,No,4.9,Tablet,Unknown,C,Stable demand,Yes,7,30,1,212,31,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,3.0,24.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,11.0,2.0,2.0,3.0,4.0,2.3333333333333335,2.7142857142857144,0.755928946018454,3.3666666666666667,3.3666666666666667,2.276331383976499,3926.6716373594604,Overstock,Apply Discount
ORD50966,2024-07-31,5005,Exam Guide,Books,ReadSphere,CUST3005,New,West,Ahmedabad,Gujarat,20,480,0,313,0,COD,Direct,Delivered,No,4.4,Mobile,Unknown,C,Seasonal demand,No,7,31,2,213,31,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0,16.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,21.0,15.0,13.0,14.0,16.333333333333332,17.285714285714285,3.40168025708305,15.022727272727273,15.022727272727273,19.37021708683474,9297.704201680675,Overstock,Apply Discount
ORD50963,2024-07-31,4003,Knife Set,Kitchen,KitchenHub,CUST3011,Repeat,North,Chandigarh,Delhi,2,1810,10,87,0,Card,Marketplace,Delivered,No,4.5,Mobile,Unknown,A,High repeat orders,Yes,7,31,2,213,31,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,4.0,11.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,0.5773502691896257,2.9523809523809526,2.9523809523809526,2.778267426691113,5028.664042310915,Overstock,Apply Discount
ORD50967,2024-07-31,1002,Bluetooth Keyboard,Electronics,SoundMax,CUST3053,VIP,South,Chennai,Karnataka,5,1985,10,158,67,UPI,Marketplace,Shipped,No,4.0,Tablet,Unknown,D,Seasonal demand,No,7,31,2,213,31,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1.0,17.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,6.0,6.0,5.0,4.0,5.666666666666667,5.0,1.0000000000000002,4.951219512195122,4.951219512195122,5.295196514890657,10510.965082057954,Overstock,Apply Discount
ORD50964,2024-07-31,5001,Data Science Notes,Books,EduTrack,CUST3061,Repeat,East,Patna,West Bengal,8,1315,15,213,0,UPI,Direct,Delivered,No,4.5,Tablet,FLASH30,B,Seasonal demand,No,7,31,2,213,31,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0,6.0,12.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,5.0,13.0,11.0,8.0,10.0,10.666666666666666,11.0,2.1602468994692905,9.166666666666666,9.166666666666666,8.614940476190473,11328.64672619047,Overstock,Apply Discount
